-0.08526081,0.018850207,0,1,32
0.02862072,-0.08526075,1,0,41
0.028959572,0.02862072,1,0,32
0.044599712,0.028959572,1,0,63
-0.014288545,0.04459977,0,1,26
-0.0602957,-0.014288545,0,1,56
0.011782765,-0.0602957,1,0,48
0.059604704,0.011782825,1,0,59
-0.0032451153,0.059604704,0,1,115
0.017948687,-0.0032451153,1,0,121
-0.007920206,0.017948687,0,1,114
-0.0701192,-0.007920206,0,1,114
0.032019496,-0.07011902,1,0,98
-0.014515877,0.032019496,0,1,63
0.027726412,-0.014515877,1,0,59
0.032574713,0.027726531,1,0,57
-0.019748092,0.032574713,0,1,56
-0.011534631,-0.019748092,0,1,52
0.011820078,-0.011534691,1,0,52
-0.04239893,0.011820078,0,1,61
0.054698706,-0.04239893,1,0,63
0.015458584,0.054698884,1,0,74
-0.012582123,0.015458584,0,1,45
-0.015981197,-0.012582123,0,1,57
-0.008596718,-0.015981197,0,1,115
-0.041232646,-0.008596718,0,1,64
0.00049990416,-0.041232646,1,0,86
0.030468225,0.00049996376,1,0,108
0.014846027,0.030468225,1,0,102
-0.023833752,0.014846027,0,1,89
0.020716012,-0.023833692,1,0,107
-0.045723498,0.020716012,0,1,115
0.03236687,-0.045723498,1,0,118
-0.027909875,0.03236687,0,1,72
0.030085266,-0.027909875,1,0,139
0.005108297,0.030085266,1,0,185
0.024006844,0.005108595,1,0,193
-0.0311957,0.024006844,0,1,161
-0.018456817,-0.0311957,0,1,211
-0.03648877,-0.018456697,0,1,148
-0.008040667,-0.03648877,0,1,103
0.012537181,-0.008040667,1,0,126
0.038661063,0.012537181,1,0,155
0.04790622,0.03866124,1,0,128
-0.013772666,0.047906518,0,1,162
0.0053378344,-0.013772666,1,0,186
-0.026281536,0.0053378344,0,1,183
-0.02703023,-0.026281476,0,1,177
0.036517322,-0.02703023,1,0,181
0.0066785812,0.036517322,1,0,150
-0.00776428,0.00667876,0,1,205
-0.032279015,-0.00776428,0,1,269
-0.24929014,-0.032279015,0,1,317
-0.16794848,-0.24929011,0,1,278
0.0155164,-0.16794848,1,0,326
0.0033021271,0.0155164,1,0,241
0.19292977,0.003302008,1,0,268
0.011344463,0.19292977,1,0,229
0.016921222,0.011344463,1,0,181
0.0017346442,0.016921103,1,0,252
0.046239138,0.0017346442,1,0,183
0.10345358,0.046239138,1,0,151
0.12667537,0.10345358,1,0,157
-0.027136326,0.12667537,0,1,175
0.022416115,-0.027136385,1,0,204
-0.09431279,0.022416055,0,1,153
-0.035345495,-0.09431279,0,1,182
0.042488515,-0.035345495,1,0,219
-0.033270657,0.042488575,0,1,148
-0.015051901,-0.033270657,0,1,131
-0.016273677,-0.015051901,0,1,123
0.021470845,-0.016273618,1,0,158
0.07585758,0.021470845,1,0,144
0.031503797,0.07585758,1,0,178
-0.017696321,0.031503797,0,1,189
0.033867598,-0.017696321,1,0,200
-0.022098005,0.033867538,0,1,190
0.054445684,-0.022097945,1,0,182
-0.043794096,0.054445684,0,1,145
-0.036963463,-0.043794036,0,1,130
-0.012342691,-0.036963463,0,1,134
-0.042568207,-0.012342691,0,1,114
0.0072131157,-0.042568326,1,0,107
0.03575754,0.0072131157,1,0,144
-0.021018386,0.03575754,0,1,105
-0.012115717,-0.021018386,0,1,85
-0.014884353,-0.012115717,0,1,110
-0.01900816,-0.014884353,0,1,100
0.04382968,-0.01900816,1,0,67
0.017594814,0.04382968,1,0,52
0.006562412,0.017594814,1,0,106
0.0016193986,0.0065624714,1,0,53
-0.029260218,0.0016193986,0,1,44
0.0041211843,-0.029260218,1,0,56
0.0072223544,0.0041211247,1,0,86
-0.055609465,0.0072223544,0,1,127
0.043281496,-0.055609345,1,0,80
-0.086031854,0.043281436,0,1,147
0.041868687,-0.086031854,1,0,57
-0.019447982,0.041868687,0,1,78
-0.025862932,-0.019448042,0,1,127
-0.018793166,-0.025862932,0,1,115
0.027399004,-0.018793166,1,0,171
-0.052467585,0.027399063,0,1,109
-0.015406013,-0.052467585,0,1,236
-0.039151013,-0.015406013,0,1,123
0.046161056,-0.039151013,1,0,171
0.037379593,0.046161085,1,0,225
0.061340332,0.037379652,1,0,160
0.04795748,0.061340332,1,0,162
0.051670372,0.04795748,1,0,139
-0.062312484,0.051670372,0,1,130
0.040814042,-0.062312484,1,0,186
0.008344173,0.040814042,1,0,141
0.048068523,0.008344054,1,0,174
-0.041384995,0.048068523,0,1,121
-0.061782658,-0.041384995,0,1,168
-0.03023231,-0.061782777,0,1,244
-0.10518274,-0.03023231,0,1,186
0.10702816,-0.10518274,1,0,228
-0.014581919,0.107028276,0,1,252
0.10491878,-0.014581859,1,0,313
0.035451412,0.10491878,1,0,216
-0.066951215,0.03545147,0,1,254
0.0071759224,-0.066951215,1,0,316
0.056251705,0.0071759224,1,0,227
-0.003617525,0.056251764,0,1,216
0.040826917,-0.0036175847,1,0,206
-0.10941994,0.040826857,0,1,169
-0.0110215545,-0.10941994,0,1,162
-0.07123262,-0.0110215545,0,1,202
-0.02499199,-0.07123262,0,1,172
-0.0088143945,-0.02499199,0,1,229
-0.021425843,-0.008814335,0,1,227
-0.04939577,-0.021425843,0,1,251
-0.13763344,-0.04939571,0,1,195
-0.04881549,-0.13763344,0,1,317
-0.05416912,-0.04881549,0,1,326
0.014958188,-0.05416912,1,0,218
0.021518245,0.014958158,1,0,247
0.11252928,0.021518275,1,0,192
0.061733186,0.11252925,1,0,194
-0.01933971,0.061733186,0,1,236
0.060604542,-0.01933977,1,0,211
0.15821397,0.060604542,1,0,185
0.102401495,0.15821397,1,0,193
0.10666633,0.102401376,1,0,161
-0.041695654,0.10666633,0,1,134
-0.042107403,-0.041695654,0,1,108
-0.0943799,-0.042107403,0,1,195
-0.0130624175,-0.0943799,0,1,166
0.0059378147,-0.0130624175,1,0,172
-0.024785936,0.0059378743,0,1,228
0.042782962,-0.024785936,1,0,170
-0.018658757,0.042782962,0,1,153
-0.050453067,-0.018658757,0,1,139
0.013204038,-0.050453067,1,0,160
0.07368094,0.013204038,1,0,143
0.03727472,0.07368082,1,0,180
-0.023783207,0.03727472,0,1,210
0.005352676,-0.023783207,1,0,173
0.02177906,0.0053528547,1,0,162
-0.04161036,0.02177906,0,1,184
-0.009170771,-0.04161036,0,1,159
-0.036127865,-0.009170771,0,1,151
0.043250203,-0.036127865,1,0,126
-0.023010254,0.043250203,0,1,257
0.04747325,-0.023010254,1,0,192
0.010852218,0.04747325,1,0,201
-0.033979714,0.010852218,0,1,170
-0.04758072,-0.033979714,0,1,97
-0.010084331,-0.04758078,0,1,140
-0.023874521,-0.010084391,0,1,185
0.04566139,-0.02387458,1,0,127
0.03095764,0.04566139,1,0,146
0.00487417,0.03095764,1,0,190
-0.07431185,0.00487417,0,1,159
-0.010028422,-0.07431185,0,1,171
0.06671882,-0.010028362,1,0,130
-0.03076756,0.06671882,0,1,179
0.046075106,-0.03076756,1,0,271
-0.003095746,0.046074986,0,1,170
-0.0341323,-0.003095746,0,1,205
-0.03214556,-0.0341323,0,1,233
-0.0612877,-0.03214562,0,1,233
0.06678021,-0.0612877,1,0,140
-0.08852738,0.06678021,0,1,303
0.09945059,-0.08852726,1,0,278
0.0782882,0.09945059,1,0,238
-0.044890344,0.0782882,0,1,260
0.0059179664,-0.044890225,1,0,278
-0.1418984,0.0059179664,0,1,347
-0.04705262,-0.1418984,0,1,402
-0.04552415,-0.04705268,0,1,380
0.011076361,-0.04552415,1,0,338
-0.06379712,0.011076361,0,1,394
-0.00028708577,-0.06379709,0,1,314
0.0059731007,-0.00028705597,1,0,285
-0.10181153,0.0059731007,0,1,431
0.067335665,-0.10181174,1,0,342
0.094739586,0.067335665,1,0,388
0.117880195,0.094739586,1,0,440
0.17025965,0.117880195,1,0,373
-0.01839137,0.17025954,0,1,326
0.048013806,-0.01839137,1,0,397
-0.056538522,0.048013806,0,1,315
0.040062726,-0.056538522,1,0,277
0.05288744,0.040062726,1,0,306
-0.033144593,0.05288744,0,1,251
-0.08182317,-0.033144593,0,1,307
-0.055394053,-0.08182299,0,1,359
0.011688232,-0.055394053,1,0,256
-0.012612641,0.011688232,0,1,294
-0.026204646,-0.012612641,0,1,311
0.10390639,-0.026204646,1,0,379
-0.0015681982,0.10390639,0,1,347
-0.011823893,-0.0015681982,0,1,294
-0.050390065,-0.011823893,0,1,192
-0.056262553,-0.050390065,0,1,209
0.074941814,-0.056262553,1,0,163
-0.044100642,0.074941814,0,1,189
0.030344486,-0.044100642,1,0,185
0.04964882,0.030344427,1,0,220
-0.0328421,0.04964882,0,1,330
-0.008474588,-0.03284222,0,1,237
0.015854299,-0.008474708,1,0,200
0.038302004,0.015854299,1,0,198
0.018324077,0.038302004,1,0,225
-0.021133661,0.018469155,0,1,213
-0.025370955,-0.020994425,0,1,170
-0.009906173,-0.025515378,0,1,169
-0.029520988,-0.009906292,0,1,116
0.011828423,-0.029520988,1,0,93
-0.01988393,0.011828423,0,1,84
0.020629644,-0.01988393,1,0,116
-0.018026471,0.020629704,0,1,146
-0.004100919,-0.01802659,0,1,133
-0.025239408,-0.004100919,0,1,155
0.007537782,-0.025239408,1,0,166
0.036013782,0.0075377226,1,0,158
-0.036940515,0.036013782,0,1,142
0.038794994,-0.036940515,1,0,140
-0.005229652,0.038795173,0,1,129
-0.00651443,-0.005229652,0,1,146
-0.00997442,-0.00651443,0,1,103
0.022415519,-0.0099743605,1,0,118
-0.029732525,0.022415519,0,1,123
0.036525488,-0.029732525,1,0,139
-0.0008120537,0.036525607,0,1,114
0.016437411,-0.0008120537,1,0,116
-0.014045417,0.016437411,0,1,135
-0.014148474,-0.014045358,0,1,109
-0.0036954284,-0.014148474,0,1,131
0.051772118,-0.0036954284,1,0,106
-0.063771844,0.051772,0,1,153
0.06052184,-0.063771844,1,0,141
-0.046393096,0.06052178,0,1,176
0.015802324,-0.046393156,1,0,211
-0.012378693,0.015802324,0,1,97
-0.042755127,-0.012378693,0,1,137
0.042842746,-0.042755127,1,0,115
-0.025904298,0.042842746,0,1,159
0.020306826,-0.025904298,1,0,139
0.024487734,0.020307064,1,0,178
-0.024208784,0.024487734,0,1,227
-0.007749021,-0.024208784,0,1,196
-0.0014672875,-0.007749021,0,1,128
-0.010520339,-0.0014674067,0,1,127
-0.009939253,-0.010520041,0,1,163
0.0110503435,-0.009939253,1,0,177
0.041775525,0.0110503435,1,0,188
-0.04260987,0.041775703,0,1,146
-0.0040777326,-0.04260987,0,1,156
0.025776982,-0.0040777326,1,0,177
-0.037443697,0.025777161,0,1,193
-0.019784033,-0.037443697,0,1,205
0.08093256,-0.019784033,1,0,143
-0.002272904,0.0809325,0,1,44
-0.036403656,-0.002272904,0,1,55
-0.009587407,-0.036403656,0,1,40
-0.029795945,-0.009587526,0,1,27
0.012040496,-0.029795945,1,0,51
-0.0040424466,0.012040496,0,1,57
-0.0029007196,-0.004042506,0,1,51
0.0225479,-0.0029007196,1,0,38
-0.04196292,0.0225479,0,1,68
-0.008991122,-0.04196292,0,1,64
0.00565964,-0.008991122,1,0,67
0.008964539,0.00565958,1,0,26
0.031039357,0.008964658,1,0,57
0.009567022,0.031039357,1,0,89
0.0055499077,0.009567022,1,0,43
0.011673033,0.0055500865,1,0,46
-0.04034716,0.011672974,0,1,25
0.0004003644,-0.04034716,1,0,88
-0.017319083,0.0004005432,0,1,36
0.023712575,-0.017319083,1,0,44
-0.019521594,0.023712575,0,1,54
0.016762435,-0.019521594,1,0,39
-0.001149714,0.016762435,0,1,67
0.009714901,-0.0011495352,1,0,96
0.02398187,0.009714901,1,0,46
-0.0005592704,0.02398187,0,1,58
0.008264899,-0.00055933,1,0,68
0.018823683,0.008264899,1,0,44
-0.025115132,0.018823683,0,1,48
0.0139991045,-0.025115192,1,0,86
0.012107611,0.0139991045,1,0,70
-0.018436193,0.012107611,0,1,43
0.02636981,-0.018436193,1,0,86
-0.02071184,0.02636981,0,1,60
-0.012532115,-0.02071184,0,1,36
-0.0047724843,-0.012532234,0,1,98
0.003001213,-0.0047724843,1,0,82
-0.00968802,0.003001213,0,1,137
-0.016771257,-0.00968802,0,1,95
-0.021454155,-0.016771257,0,1,70
-2.3245811e-06,-0.021454155,0,1,65
0.06881809,-2.5629997e-06,1,0,71
-0.008913457,0.06881809,0,1,67
-0.011810362,-0.008913338,0,1,71
0.011514604,-0.011810422,1,0,126
0.019760966,0.011514604,1,0,214
0.018957496,0.019760966,1,0,131
0.0038987994,0.018957496,1,0,288
0.019517541,0.0038987994,1,0,251
-0.07457769,0.019517541,0,1,139
-0.014285982,-0.07457775,0,1,208
0.008682549,-0.014285982,1,0,227
-0.028362215,0.008682549,0,1,125
0.04107237,-0.028362215,1,0,140
0.011933923,0.04107237,1,0,158
-0.07846129,0.011933923,0,1,191
-0.0042899847,-0.07846129,0,1,146
0.0049675107,-0.0042899847,1,0,151
-0.014441073,0.0049676895,0,1,178
0.052866936,-0.014441073,1,0,209
-0.049533725,0.052866936,0,1,187
-0.008911192,-0.049533665,0,1,191
0.008167565,-0.008911192,1,0,207
0.016082227,0.008167565,1,0,181
-0.054798007,0.016082168,0,1,241
0.045892954,-0.054798007,1,0,234
-0.014391601,0.045892954,0,1,196
0.1112048,-0.01439178,1,0,211
-0.07982296,0.1112048,0,1,175
-0.031867802,-0.07982296,0,1,189
0.08544725,-0.03186792,1,0,290
-0.012354851,0.08544725,0,1,173
0.028743744,-0.012354851,1,0,169
-0.007363558,0.028743744,0,1,206
-0.0063405633,-0.007363558,0,1,175
0.0081246495,-0.0063405633,1,0,117
-0.09360123,0.00812453,0,1,121
0.019931555,-0.09360123,1,0,166
0.020046711,0.019931555,1,0,124
-0.03354436,0.020046711,0,1,165
0.076464176,-0.03354436,1,0,165
-0.059437513,0.076464176,0,1,137
0.02795291,-0.059437513,1,0,122
0.019876182,0.02795291,1,0,86
-0.020025492,0.019876182,0,1,91
0.040062606,-0.020025492,1,0,152
0.024941623,0.040062666,1,0,138
-0.0039898157,0.024941564,0,1,131
-0.006082654,-0.0039898157,0,1,105
-0.04170972,-0.006082654,0,1,109
-0.011774898,-0.04170966,0,1,111
0.018953621,-0.011774898,1,0,98
-0.013780534,0.018953621,0,1,57
-0.005906403,-0.013780594,0,1,158
-0.0057432055,-0.0059063435,0,1,106
-0.0070129633,-0.0057432055,0,1,78
0.036832273,-0.0070129633,1,0,79
-0.038904607,0.036832273,0,1,102
-0.040637493,-0.038904607,0,1,120
0.061075985,-0.040637434,1,0,153
-0.03773749,0.061075985,0,1,83
0.039015114,-0.03773749,1,0,111
-0.0065687895,0.039015114,0,1,102
-0.0177024,-0.0065687895,0,1,97
0.006645322,-0.0177024,1,0,79
0.008255959,0.0066452622,1,0,96
0.01406014,0.008255959,1,0,144
0.053812265,0.01406008,1,0,146
-0.0062023997,0.053812146,0,1,89
0.028083742,-0.0062023997,1,0,105
-0.040790677,0.028083742,0,1,147
0.023819923,-0.040790677,1,0,143
0.0018363595,0.023819923,1,0,106
-0.031564236,0.0018363595,0,1,143
-0.005752206,-0.031564176,0,1,102
0.00034481287,-0.005752206,1,0,87
-0.055428565,0.00034481287,0,1,116
0.0014768839,-0.055428565,1,0,143
-0.004015267,0.0014767647,0,1,208
0.045232654,-0.0040152073,1,0,219
-0.0848369,0.045232654,0,1,219
0.043111384,-0.0848369,1,0,155
0.028230488,0.043111384,1,0,140
0.003387928,0.028230488,1,0,98
-0.021545231,0.003387928,0,1,120
0.021974325,-0.021545231,1,0,138
-0.026287198,0.021974325,0,1,206
-0.044203162,-0.026287198,0,1,148
-0.030858994,-0.044203162,0,1,124
0.06585193,-0.030858994,1,0,100
-0.020693421,0.06585193,0,1,148
-0.03096354,-0.020693362,0,1,184
-0.02446723,-0.03096354,0,1,163
0.013564289,-0.02446723,1,0,257
0.017971635,0.013564348,1,0,420
-0.060580313,0.017971635,0,1,274
0.044636965,-0.060580313,1,0,164
0.04109204,0.044637144,1,0,397
-0.010468662,0.04109204,0,1,268
0.0644688,-0.010468662,1,0,219
-0.008828878,0.06446886,0,1,224
0.03677368,-0.008828878,1,0,186
0.027320504,0.03677368,1,0,165
-0.028135896,0.027320564,0,1,229
0.059374213,-0.028135836,1,0,244
-0.113635,0.059374213,0,1,185
0.00024098158,-0.11363506,1,0,246
0.08377063,0.00024098158,1,0,284
-0.12491113,0.08377063,0,1,224
-0.07137507,-0.12491113,0,1,232
0.06979874,-0.07137504,1,0,251
-0.16197112,0.06979874,0,1,224
-0.042784274,-0.16197112,0,1,264
-0.010439187,-0.042784274,0,1,228
0.13872749,-0.010439187,1,0,235
0.11028659,0.13872749,1,0,216
0.0059100986,0.11028659,1,0,137
0.016776264,0.005910039,1,0,151
0.067703724,0.016776264,1,0,203
-0.032002628,0.067703724,0,1,165
0.109107316,-0.03200257,1,0,142
0.037807405,0.109107316,1,0,145
-0.028249085,0.037807405,0,1,198
-0.10980725,-0.028248906,0,1,179
-0.06927043,-0.10980719,0,1,163
0.037775636,-0.06927043,1,0,184
0.006686628,0.037775636,1,0,121
-0.01016289,0.006686628,0,1,174
0.047974467,-0.01016289,1,0,157
-0.03596735,0.047974646,0,1,171
0.014494956,-0.03596729,1,0,194
-0.033598304,0.014494836,0,1,136
-0.02916509,-0.033598423,0,1,298
-0.06921309,-0.02916509,0,1,241
-0.034118325,-0.06921309,0,1,142
-0.027372122,-0.034118325,0,1,185
0.034795225,-0.027372122,1,0,176
0.030664593,0.034795225,1,0,117
0.03925252,0.030664653,1,0,183
0.079123795,0.03925252,1,0,192
-0.0320884,0.079123795,0,1,157
0.058549583,-0.0320884,1,0,157
0.061703444,0.058549583,1,0,145
-0.011698365,0.061703384,0,1,139
0.015730023,-0.011698365,1,0,171
-0.05306518,0.015730023,0,1,208
-0.07281315,-0.05306524,0,1,296
-0.11573461,-0.07281315,0,1,221
-0.021142453,-0.11573461,0,1,238
-0.071554184,-0.021142423,0,1,240
0.02340743,-0.071554184,1,0,226
-0.054142654,0.02340743,0,1,407
-0.05628273,-0.054142565,0,1,362
-0.072047085,-0.05628273,0,1,246
0.039507717,-0.072047085,1,0,221
0.114768624,0.03950776,1,0,263
0.10096708,0.114768595,1,0,204
0.049313456,0.10096708,1,0,231
0.06379479,0.049313396,1,0,230
-0.07914412,0.06379479,0,1,218
0.012949705,-0.07914412,1,0,248
0.13758838,0.012949705,1,0,259
0.12581623,0.13758838,1,0,249
-0.03420949,0.12581635,0,1,308
-0.07035208,-0.03420961,0,1,304
-0.112154126,-0.07035208,0,1,344
0.06777477,-0.112154126,1,0,246
0.058679044,0.06777489,1,0,293
0.07402545,0.058679044,1,0,238
-0.06932449,0.07402545,0,1,359
-0.0394485,-0.069324434,0,1,337
-0.08896905,-0.0394485,0,1,306
0.002177894,-0.08896905,1,0,485
-0.08219969,0.002177894,0,1,444
-0.04815352,-0.082199514,0,1,362
-0.030295998,-0.04815337,0,1,334
-0.067251146,-0.030295968,0,1,329
-0.04220426,-0.067251146,0,1,356
-0.0088918805,-0.04220432,0,1,346
0.10073081,-0.0088918805,1,0,287
0.041018933,0.10073081,1,0,245
0.08151907,0.041018754,1,0,288
-0.13523626,0.08151907,0,1,277
0.16892517,-0.13523626,1,0,277
0.069366336,0.16892523,1,0,334
0.104319274,0.069366336,1,0,266
0.065506876,0.104319274,1,0,313
-0.019990444,0.06550676,0,1,264
-0.2182703,-0.019990444,0,1,233
0.02622056,-0.2182703,1,0,212
0.05069691,0.0262205,1,0,202
0.1889041,0.05069691,1,0,158
-0.1412946,0.1889041,0,1,165
-0.009439468,-0.14129466,0,1,236
-0.027619839,-0.009439468,0,1,194
-0.0029031634,-0.027619898,0,1,176
-0.007775128,-0.0029029846,0,1,212
0.04816979,-0.007775128,1,0,186
-0.029412746,0.04816979,0,1,196
-0.024250746,-0.029412627,0,1,191
-0.065822124,-0.024250746,0,1,189
0.006611228,-0.065822124,1,0,156
-0.021795452,0.006611228,0,1,145
-0.050323308,-0.021795452,0,1,109
0.034413636,-0.050323308,1,0,143
-0.0020575523,0.034413636,0,1,104
-0.0045748353,-0.0020575523,0,1,141
-0.039339006,-0.004574597,0,1,140
0.041900575,-0.039339006,1,0,205
0.113209486,0.041900575,1,0,184
-0.012803555,0.113209546,0,1,153
-0.025270343,-0.012803555,0,1,156
0.0040735602,-0.025270343,1,0,78
-0.04016006,0.0040735602,0,1,132
0.024374783,-0.04016006,1,0,97
0.025528431,0.024374783,1,0,129
0.0202775,0.025528431,1,0,98
-0.010747433,0.0202775,0,1,103
-0.022910535,-0.010747433,0,1,107
-0.06192106,-0.022910357,0,1,100
0.028576314,-0.06192106,1,0,158
0.088475704,0.028576314,1,0,137
0.0060064793,0.088475525,1,0,129
0.0067611933,0.0060064793,1,0,102
-0.028957188,0.0067611933,0,1,54
0.01647383,-0.028957486,1,0,106
-0.013825119,0.01647389,0,1,142
0.0030744076,-0.013825119,1,0,124
0.0135243535,0.003074348,1,0,80
-0.009703338,0.0135243535,0,1,110
-0.0030322075,-0.009703338,0,1,127
-0.0022035837,-0.0030323267,0,1,71
-0.016566157,-0.0022035837,0,1,81
0.02424103,-0.016566157,1,0,103
0.012673378,0.02424109,1,0,101
-0.016260028,0.012673378,0,1,159
-0.025590241,-0.016260028,0,1,123
0.057697833,-0.025590241,1,0,108
-0.020592391,0.057697833,0,1,116
-0.01532197,-0.020592391,0,1,77
-0.004357338,-0.01532197,0,1,94
-0.016284049,-0.004357338,0,1,105
0.010465205,-0.016284227,1,0,86
-0.03573221,0.010465205,0,1,100
-0.0109218955,-0.03573221,0,1,107
0.025030315,-0.010921955,1,0,130
0.00793618,0.025030315,1,0,89
-0.033755004,0.00793618,0,1,54
0.001572609,-0.033755064,1,0,69
0.02524805,0.001572609,1,0,57
-0.003722608,0.02524805,0,1,37
0.0025090575,-0.003722787,1,0,40
0.022798002,0.0025090575,1,0,37
0.010194719,0.022798002,1,0,57
-0.051861048,0.0101946,0,1,30
-0.014735758,-0.051861048,0,1,37
0.0016189218,-0.014735758,1,0,88
0.019367695,0.0016189814,1,0,67
-0.0086327195,0.019367695,0,1,10
-0.074038744,-0.008632779,0,1,17
-0.035871148,-0.074038744,0,1,34
0.07498902,-0.035871148,1,0,41
-0.010199964,0.07498902,0,1,24
0.030327022,-0.010200024,1,0,12
0.010837972,0.030327022,1,0,49
0.010733783,0.010837972,1,0,58
0.048092484,0.010733664,1,0,52
-0.04604894,0.048092484,0,1,39
0.026754022,-0.04604894,1,0,12
-0.007284224,0.026754022,0,1,87
-0.004415214,-0.007284224,0,1,58
-0.00031626225,-0.0044151545,0,1,56
-0.019749999,-0.00031626225,0,1,52
0.0027444363,-0.019749999,1,0,69
0.03921461,0.0027444363,1,0,54
-0.036418796,0.03921461,0,1,70
0.0012378693,-0.036418796,1,0,71
-0.01660055,0.0012379289,0,1,92
0.027707338,-0.01660055,1,0,65
-0.051068842,0.027707338,0,1,60
0.016888797,-0.051068902,1,0,53
0.07448143,0.016888797,1,0,116
-0.027303398,0.07448143,0,1,83
-0.014801621,-0.027303457,0,1,43
-0.02972889,-0.014801621,0,1,94
0.031324267,-0.02972889,1,0,54
0.0229612,0.031324387,1,0,92
0.010081828,0.0229612,1,0,94
-0.027198613,0.010081828,0,1,49
0.04058385,-0.027198792,1,0,45
-0.066481054,0.04058385,0,1,53
-0.011017919,-0.06648123,0,1,55
0.0067254305,-0.011017919,1,0,158
-0.04905677,0.0067254305,0,1,267
-0.05930671,-0.04905677,0,1,163
0.0077986717,-0.05930674,1,0,124
2.861023e-06,0.0077986717,1,0,115
0.07570934,2.861023e-06,1,0,161
0.0061578155,0.0757094,1,0,118
0.0062360764,0.0061578155,1,0,66
0.018404365,0.0062360764,1,0,101
-0.059722364,0.018404365,0,1,86
0.15960878,-0.059722543,1,0,65
0.028508365,0.15960896,1,0,156
-0.056526184,0.028508365,0,1,139
-0.03823459,-0.056526184,0,1,257
-0.01928842,-0.03823477,0,1,175
0.028583705,-0.01928842,1,0,198
0.029791772,0.028583705,1,0,209
-0.0023587942,0.029791653,0,1,150
0.036346912,-0.0023587942,1,0,174
-0.07055986,0.036346912,0,1,185
-0.01181674,-0.0705598,0,1,149
0.019818604,-0.01181674,1,0,188
-0.0075100064,0.019818604,0,1,140
0.031220257,-0.007509887,1,0,127
-0.039124846,0.031220257,0,1,114
-0.00051802397,-0.039124846,0,1,146
-0.017148197,-0.0005180836,0,1,100
-0.027616918,-0.017148197,0,1,143
0.03458798,-0.027616918,1,0,125
-0.0064904094,0.034588158,0,1,96
-0.0012814403,-0.0064904094,0,1,121
0.046788096,-0.0012813807,1,0,124
-0.013650954,0.046788156,0,1,143
-0.019158483,-0.013650954,0,1,127
0.007795155,-0.019158483,1,0,46
-0.042817235,0.0077950954,0,1,191
-0.038849473,-0.042817235,0,1,172
0.016573787,-0.038849473,1,0,91
-0.0054703355,0.016573727,0,1,124
0.03309357,-0.0054703355,1,0,71
-0.021748185,0.03309357,0,1,95
-0.012624204,-0.021748185,0,1,87
0.01970011,-0.012624204,1,0,100
0.037392616,0.01970011,1,0,157
0.0052449703,0.037392616,1,0,130
0.009338975,0.0052449703,1,0,132
-0.035152018,0.009339035,0,1,146
0.01407516,-0.035152018,1,0,152
0.0066952705,0.01407516,1,0,67
-0.02002877,0.00669533,0,1,81
-0.002342701,-0.02002877,0,1,132
0.032381773,-0.002342701,1,0,131
-0.030519485,0.032381654,0,1,129
0.008877337,-0.030519485,1,0,105
0.031922698,0.008877337,1,0,116
0.008924961,0.031922698,1,0,89
0.0073697567,0.008924961,1,0,112
-0.015650332,0.0073697567,0,1,119
-0.075363934,-0.015650392,0,1,60
0.03200054,-0.075363934,1,0,68
-0.009666264,0.03200054,0,1,75
0.008840799,-0.009666264,1,0,68
-0.00046026707,0.008840859,0,1,67
0.007275462,-0.00046020746,1,0,96
-0.02864635,0.0072754025,0,1,138
0.00785017,-0.02864635,1,0,110
0.016037464,0.00785017,1,0,91
0.031015873,0.016037643,1,0,145
0.048929095,0.031015873,1,0,123
-0.008052945,0.048929095,0,1,105
-0.0115145445,-0.008053064,0,1,148
-0.03536153,-0.0115145445,0,1,162
0.02232033,-0.03536153,1,0,195
0.04218769,0.02232033,1,0,217
-0.013962448,0.042187512,0,1,118
